lat,lon,elevation,ai_risk_score
13.0665507,80.2604205,9.0,0.946922
13.0680302,80.2554184,11.0,0.8954365
13.0687966,80.2560539,9.0,0.7529105
13.069422,80.2569186,11.0,0.51461756
13.0749597,80.2615245,11.0,0.68083465
13.0710289,80.2610926,8.0,0.9478287
13.0709215,80.2639423,11.0,0.95550066
13.0705409,80.2638988,10.0,0.95482516
13.0484677,80.2536651,14.0,0.23010837
13.0486658,80.2522054,11.0,0.38449833
13.0489283,80.2515595,11.0,0.4325673
13.0492929,80.2503621,13.0,0.19491425
13.049137,80.2507883,11.0,0.27954018
13.049041,80.2515748,11.0,0.4717369
13.0486555,80.2514056,12.0,0.37381962
13.0487396,80.2507266,11.0,0.251365
13.0487707,80.2502461,15.0,0.19513655
13.0483841,80.2507282,13.0,0.2887859
13.0481775,80.2502218,12.0,0.19491425
13.0482649,80.2495635,12.0,0.19491425
13.0471087,80.252702,11.0,0.20096876
13.0465939,80.2524105,13.0,0.20096876
13.0461087,80.25209,13.0,0.19491425
13.0452435,80.2503778,13.0,0.19499783
13.0479885,80.2511908,11.0,0.36493072
13.0692678,80.2400022,12.0,0.19491425
13.0692939,80.2392957,16.0,0.19491425
13.0693303,80.2382593,14.0,0.19491425
13.0706111,80.2320937,10.0,0.6682878
13.0721938,80.2318417,13.0,0.40025827
13.0740914,80.2319008,13.0,0.20005693
13.0753892,80.2320582,14.0,0.19491425
13.0705547,80.2318935,12.0,0.40832758
13.0705611,80.2311891,15.0,0.2687905
13.0705741,80.2308653,13.0,0.44895023
13.0706051,80.2305349,11.0,0.5771727
13.0703508,80.2324233,9.0,0.29873168
13.0687696,80.2318687,9.0,0.81895006
13.0735611,80.2457538,8.0,0.9713279
13.0723316,80.245963,11.0,0.42654744
13.071631,80.242489,11.0,0.46627566
13.0713642,80.241748,13.0,0.3471888
13.0736932,80.2457433,8.0,0.98764145
13.0734952,80.2433882,8.0,0.9799422
13.073515,80.2429518,8.0,0.9974619
13.0717302,80.2429254,10.0,0.7405463
13.0725489,80.2429216,10.0,0.7472061
13.0725555,80.2424982,11.0,0.49972346
13.0657569,80.2435436,13.0,0.260383
13.0629321,80.2361806,16.0,0.19491425
13.0628176,80.2358816,15.0,0.19491425
13.0644817,80.2413176,13.0,0.19502087
13.0653432,80.2413437,17.0,0.19491425
13.0343838,80.2375933,12.0,0.21370028
13.0323428,80.238891,12.0,0.4269629
13.031443,80.234078,5.0,0.9896936
13.0303179,80.2291536,9.0,0.9834493
13.0303505,80.2286202,7.0,0.9935401
13.0304771,80.2274518,11.0,0.98485655
13.0351072,80.2298327,9.0,0.94283736
13.0351615,80.2295959,9.0,0.9328842
13.0352279,80.2291963,7.0,0.9111038
13.0368214,80.2361488,12.0,0.19491425
13.0319889,80.2370632,12.0,0.6397082
13.0331386,80.2369969,11.0,0.30817237
13.0341555,80.2369641,14.0,0.19495411
13.0332055,80.2383291,11.0,0.3463249
13.0330878,80.2341098,8.0,0.6842981
13.0337707,80.2341153,12.0,0.5135196
13.0336507,80.2369846,13.0,0.23984684
13.0336945,80.2330488,12.0,0.3883051
13.031206,80.2329217,6.0,0.99597895
13.0335202,80.233041,12.0,0.54956675
13.0317483,80.2329544,10.0,0.9869698
13.0323349,80.2329955,9.0,0.94328487
13.033015,80.2330304,11.0,0.74594676
13.0346618,80.2331176,12.0,0.30812722
13.0341001,80.2330687,11.0,0.32537866
13.0324669,80.2370398,13.0,0.3663433
13.0324524,80.2341171,10.0,0.93865585
13.0802661,80.2407551,12.0,0.19491425
13.0774883,80.2406996,12.0,0.22711675
13.0794832,80.245762,15.0,0.19491425
13.0811755,80.2493366,6.0,0.99438536
13.0813108,80.2501415,9.0,0.94771624
13.081942,80.2533829,15.0,0.43384543
13.081408,80.2557733,8.0,0.96142894
13.0803371,80.2433976,13.0,0.19491425
13.0793799,80.24327,12.0,0.19491425
13.0858104,80.2511907,11.0,0.98442245
13.0857303,80.2517546,8.0,0.91555023
13.085663,80.2521622,9.0,0.8990277
13.0856072,80.2536732,9.0,0.897812
13.0861152,80.2554842,12.0,0.96474063
13.0869856,80.2582889,8.0,0.9540206
13.0883726,80.2629632,7.0,0.97606933
13.090179,80.2652815,8.0,0.9937378
13.0793632,80.2439566,12.0,0.19497454
13.0790789,80.2407294,14.0,0.24902901
13.0790799,80.2395195,10.0,0.4452618
13.0560292,80.2490552,15.0,0.19491425
12.963531,80.2158831,2.0,0.99999726
12.9914347,80.2195754,9.0,0.98042953
13.0281827,80.2087146,10.0,0.78620535
13.0279006,80.2096588,12.0,0.54110485
13.0092589,80.2590552,8.0,0.995977
13.0097576,80.2488098,10.0,0.50585
13.0067416,80.2574993,12.0,0.67456716
13.0085671,80.2545017,14.0,0.30349094
13.0094942,80.2545417,11.0,0.59175944
13.0067192,80.2544138,11.0,0.67059565
13.0069825,80.2484212,8.0,0.9522115
13.0067672,80.2483802,9.0,0.99830735
13.0104792,80.2488856,13.0,0.79292655
13.0096136,80.2515709,9.0,0.6105065
13.0079023,80.2485467,12.0,0.711225
13.0076457,80.2544436,10.0,0.41202366
13.0076289,80.2571153,11.0,0.64095277
13.0093316,80.2580029,9.0,0.91179985
13.0084174,80.2578652,8.0,0.67399704
13.0087548,80.2502472,11.0,0.4740101
13.0078359,80.2502004,14.0,0.41511104
13.009668,80.2502829,12.0,0.54983795
13.0091332,80.248722,11.0,0.4665051
13.0090432,80.2502629,13.0,0.4650188
13.0085486,80.2486514,12.0,0.54556036
13.0084631,80.2502396,11.0,0.49891078
13.006868,80.2514706,13.0,0.7896093
13.0077818,80.2515048,12.0,0.37428877
13.0086779,80.2515361,10.0,0.4756806
13.0111942,80.2528206,9.0,0.79541683
13.0068127,80.2574438,11.0,0.8439295
13.0092639,80.2589556,9.0,0.9908386
13.0084536,80.2569106,12.0,0.42744264
13.0103885,80.2522142,9.0,0.64101577
13.0095649,80.2526432,14.0,0.4510994
13.0095304,80.2536394,13.0,0.3114818
13.0106757,80.2533107,14.0,0.57570547
13.0064867,80.2526029,10.0,0.9708811
13.0065135,80.2546721,11.0,0.47676578
13.0067676,80.2577905,12.0,0.9867287
13.0087027,80.2591946,8.0,0.95414954
13.0079965,80.2592592,8.0,0.99083745
13.007651,80.2594277,9.0,0.99194944
13.0073191,80.2591237,10.0,0.9953376
13.0066539,80.2577917,12.0,0.8940808
13.0063909,80.2575913,12.0,0.28373003
13.0075262,80.258616,9.0,0.9486697
13.0073297,80.2597313,7.0,0.98215336
13.0065529,80.2574878,12.0,0.34428462
13.0125505,80.252595,12.0,0.8289606
13.0119081,80.2534076,10.0,0.90643126
13.0117976,80.2519922,12.0,0.7663459
13.0139569,80.2489637,9.0,0.99815243
13.0134549,80.2491952,7.0,0.9971706
13.0347122,80.2582824,12.0,0.36361676
13.0347358,80.2587504,11.0,0.29712653
13.0347216,80.2592991,11.0,0.38284874
13.0346969,80.2600563,11.0,0.3878777
13.0345551,80.2616242,13.0,0.22142193
13.0341932,80.2465964,12.0,0.19491425
13.0340436,80.2477852,12.0,0.19491425
13.0337733,80.2498701,10.0,0.8918955
13.0336688,80.2505582,8.0,0.95415694
13.0334734,80.2532236,12.0,0.3760999
13.0335451,80.2532792,12.0,0.27276075
13.033361,80.2562853,11.0,0.19491425
13.0334755,80.2547886,12.0,0.19498585
13.0333318,80.2581771,10.0,0.52349234
13.0333235,80.256884,13.0,0.44725078
13.0333737,80.259102,13.0,0.5037422
13.0330857,80.2604177,11.0,0.6381336
13.0332825,80.2600554,10.0,0.578877
13.0331407,80.2637034,5.0,0.99902654
13.0331354,80.2621661,11.0,0.9378175
13.0312169,80.2515984,12.0,0.20512524
13.0311599,80.25311,13.0,0.2005194
13.031103,80.2543032,14.0,0.19491425
13.0308207,80.2577724,13.0,0.3368213
13.0307725,80.2587215,12.0,0.40802076
13.0308997,80.2566508,10.0,0.37272796
13.0316548,80.2602343,12.0,0.9106056
13.0307802,80.2594291,10.0,0.84782565
13.0307923,80.2601853,9.0,0.83749694
13.035474,80.2597945,12.0,0.21363546
13.0386858,80.2580752,11.0,0.24171029
13.035526,80.2588833,13.0,0.24797145
13.0333647,80.2586232,11.0,0.47665134
13.0347726,80.2578185,13.0,0.26252356
13.035951,80.2570564,11.0,0.33096573
13.0368212,80.2602055,9.0,0.76879025
13.0370013,80.2594296,10.0,0.8569638
13.0355382,80.2587979,13.0,0.24797145
13.0354473,80.2656971,12.0,0.7582777
13.036134,80.2657868,10.0,0.46620867
13.0357092,80.2625272,11.0,0.31067804
13.0355784,80.2638953,10.0,0.7646918
13.0355393,80.2648676,10.0,0.84347886
13.0334434,80.2640871,6.0,0.9990639
13.033841,80.2645866,5.0,0.9970522
13.0317924,80.2622475,6.0,0.99959713
13.0314327,80.2618537,7.0,0.99812466
13.0360459,80.2677514,9.0,0.7762144
13.0344749,80.2660611,10.0,0.96794105
13.0343333,80.2655469,7.0,0.98841673
13.0352378,80.2669774,9.0,0.94852304
13.0363113,80.2624481,11.0,0.8782525
13.037609,80.2639776,10.0,0.7544005
13.0374443,80.2631451,12.0,0.816905
13.0370099,80.2667454,9.0,0.87947977
13.0338103,80.2622013,14.0,0.5518252
13.0342371,80.2622893,14.0,0.35821214
13.0357397,80.2602379,11.0,0.3812563
13.0357812,80.2618003,13.0,0.34154344
13.0343469,80.2646989,9.0,0.99420446
13.033926,80.2647002,5.0,0.99678063
13.0327146,80.2589606,12.0,0.51801515
13.0288224,80.25775,8.0,0.5227255
13.0314733,80.257749,13.0,0.4341766
13.033309,80.2578566,10.0,0.68016046
13.0313792,80.2596451,10.0,0.73479396
13.0314007,80.258932,11.0,0.58604276
13.0323432,80.2578055,10.0,0.4466958
13.0313774,80.26022,10.0,0.82428956
13.0333645,80.2589702,12.0,0.39073548
13.0323856,80.2589405,11.0,0.55113804
13.0281437,80.2538715,11.0,0.52051324
13.0258113,80.2574338,10.0,0.89634925
13.0257741,80.2580766,11.0,0.94346875
13.0289277,80.258822,11.0,0.5978588
13.0291336,80.2595459,11.0,0.84557074
13.0270672,80.2578915,12.0,0.84890676
13.0302498,80.2541844,12.0,0.19491425
13.0310574,80.2546468,13.0,0.22834238
13.03504,80.2548938,12.0,0.3007605
13.0278492,80.2602433,6.0,0.98981
13.0276385,80.2579121,14.0,0.69503385
13.0263657,80.2576689,12.0,0.9384332
13.0263625,80.259729,6.0,0.9824892
13.0257598,80.2592658,8.0,0.9804795
13.0279725,80.2579145,11.0,0.6677701
13.0270949,80.2572099,12.0,0.8240616
13.0291167,80.2486157,13.0,0.19491425
13.0320012,80.2495232,12.0,0.24957746
13.0299335,80.2469502,11.0,0.43526432
13.0308532,80.2458395,11.0,0.36138302
13.0315979,80.2472224,15.0,0.19491425
13.0302163,80.247066,14.0,0.19491425
13.0325452,80.2516269,12.0,0.712862
13.031519,80.2517978,13.0,0.19491425
13.0315765,80.2514797,14.0,0.27993143
13.0329217,80.2496849,9.0,0.75630176
13.0347592,80.2478789,14.0,0.19491425
13.0354617,80.247946,13.0,0.24329446
13.0355319,80.2467683,14.0,0.19494236
13.0353749,80.2494264,11.0,0.3899191
13.032961,80.2495095,10.0,0.7322751
13.0349645,80.2479033,14.0,0.21800266
13.0348085,80.249307,10.0,0.27013686
13.0320272,80.2494155,12.0,0.48978725
13.0306569,80.2511575,13.0,0.42883837
13.0299942,80.2481648,17.0,0.19491425
13.0346752,80.2510309,11.0,0.6656344
13.0347232,80.2501911,10.0,0.80952716
13.0347341,80.2506907,12.0,0.6409116
13.0338877,80.2535193,13.0,0.25295907
13.0345037,80.2478551,12.0,0.19492784
13.0343335,80.2492431,13.0,0.21798827
13.0315305,80.2453138,12.0,0.6882042
13.0305334,80.2447073,9.0,0.97211933
13.0335064,80.2515676,9.0,0.9144124
13.0341705,80.2514606,10.0,0.8618834
13.0276243,80.2451043,8.0,0.9995352
13.0283541,80.2426323,12.0,0.20066035
13.0279169,80.243708,16.0,0.7935246
13.0287937,80.2410473,12.0,0.86541504
13.0285924,80.2418079,12.0,0.506695
13.0308211,80.2403322,9.0,0.26528397
13.0306526,80.2471372,16.0,0.19491425
13.0299985,80.2421736,12.0,0.38918808
13.0305146,80.2450784,9.0,0.97541445
13.0307879,80.2451382,8.0,0.8379138
13.0280652,80.2414697,11.0,0.80058956
13.0286462,80.2416149,11.0,0.6013252
13.0282033,80.2408817,6.0,0.8980255
13.026881,80.2435295,6.0,0.68936145
13.0285283,80.2420868,12.0,0.5703341
13.0285186,80.247099,13.0,0.25467515
13.0270077,80.2454557,10.0,0.20614275
13.0288691,80.2457492,10.0,0.9758597
13.0294014,80.2420246,11.0,0.4945925
13.0288709,80.2407443,12.0,0.70108014
13.0290483,80.2438657,11.0,0.3832567
13.0306104,80.2407691,11.0,0.23972952
13.0303976,80.2412356,12.0,0.2480724
13.0289811,80.2403401,12.0,0.32989377
13.0276802,80.2410703,10.0,0.84026045
13.0253132,80.2505979,13.0,0.19491425
13.0277956,80.2515395,14.0,0.19511624
13.0241281,80.2501257,12.0,0.19491425
13.0268064,80.2465215,12.0,0.28817102
13.0281804,80.248004,12.0,0.24106093
13.0281313,80.2483152,13.0,0.24776888
13.0278423,80.2490265,13.0,0.27559862
13.0252066,80.2530185,11.0,0.7876983
13.0252193,80.2546512,12.0,0.42617825
13.0246363,80.2546389,9.0,0.8441926
13.0240662,80.2546269,11.0,0.98729473
13.0245684,80.256796,10.0,0.8904064
13.0251475,80.2568442,14.0,0.55224603
13.0226815,80.2528218,8.0,0.99701047
13.0248798,80.2546342,11.0,0.66302675
13.0228746,80.2534251,9.0,0.99501824
13.0232715,80.2546133,4.0,0.99295783
13.0241448,80.256716,5.0,0.99253297
13.0250019,80.2578605,10.0,0.9932308
13.0264128,80.2542341,13.0,0.4544143
13.0263437,80.2564339,8.0,0.5488125
13.0270902,80.2560073,11.0,0.61468065
13.0271317,80.2543568,13.0,0.36852595
13.0258357,80.2541278,12.0,0.35778338
13.0257275,80.256851,11.0,0.48450214
13.0257781,80.254663,13.0,0.3645885
13.0260185,80.2533102,9.0,0.45430228
13.0286969,80.2463658,10.0,0.64530176
13.0283243,80.2463111,12.0,0.5381795
13.0373286,80.2503962,10.0,0.9004533
13.0258504,80.2484041,12.0,0.21531941
13.0284735,80.245714,11.0,0.8305297
13.0374712,80.2488002,12.0,0.39476812
13.0391169,80.249091,10.0,0.5289467
13.0375302,80.2488062,12.0,0.4285278
13.0378968,80.2488517,13.0,0.41531697
13.0373377,80.248782,10.0,0.45144546
13.0278257,80.2475518,11.0,0.27385655
13.0272532,80.2487012,11.0,0.26367486
13.025542,80.2506798,13.0,0.21543504
13.0242249,80.2501642,13.0,0.19491425
13.0261511,80.2462839,16.0,0.19491425
13.0358151,80.253586,13.0,0.32127184
13.0363106,80.2536212,13.0,0.30205902
13.0358954,80.2519613,9.0,0.8515772
13.0351525,80.2535574,12.0,0.3987218
13.0360266,80.2551798,9.0,0.4328909
13.0363954,80.2527423,10.0,0.62007004
13.0358633,80.2526959,12.0,0.6096312
13.0365001,80.2510042,10.0,0.9520601
13.0367043,80.2500061,10.0,0.96931463
13.0360149,80.2509039,11.0,0.8261842
13.0368945,80.2510994,10.0,0.9528905
13.0392191,80.2483733,9.0,0.35930642
13.0390471,80.2496239,11.0,0.7408717
13.037091,80.2498472,9.0,0.96349293
13.0377279,80.2499033,10.0,0.952173
13.0379696,80.2480883,14.0,0.21418704
13.0376358,80.2505213,10.0,0.73479706
13.0378514,80.2505382,11.0,0.81478125
13.0383904,80.2505697,11.0,0.70112383
13.0388945,80.2506358,11.0,0.63724434
13.0435045,80.2596472,14.0,0.19491425
13.0428017,80.2611649,12.0,0.33387706
13.0400197,80.2580826,11.0,0.88200855
13.0392457,80.2613411,9.0,0.7291461
13.0338018,80.2497848,11.0,0.6359023
13.0393767,80.2618782,10.0,0.9534506
13.0409952,80.2616492,8.0,0.9439432
13.0410071,80.2610929,12.0,0.4794128
13.0431596,80.2611823,11.0,0.34185073
13.0317458,80.2546877,13.0,0.19491425
13.0318664,80.2534287,14.0,0.19491425
13.0349785,80.2556048,12.0,0.27558818
13.0360114,80.2557463,11.0,0.36461067
13.0349461,80.2559179,12.0,0.23197591
13.033406,80.2558139,14.0,0.19491425
13.0372191,80.2511436,11.0,0.8460898
13.0410104,80.2562506,10.0,0.7311357
13.0539183,80.2642145,9.0,0.85885453
13.0446531,80.2667369,8.0,0.9390598
13.0380278,80.2631891,10.0,0.90876913
13.0376054,80.239601,11.0,0.3078326
13.0368446,80.2395071,13.0,0.34963644
13.0360469,80.2393957,13.0,0.21484296
13.0362169,80.2379377,13.0,0.19491425
13.0356608,80.2369,17.0,0.19491425
13.0360924,80.2375704,13.0,0.19491425
13.0350786,80.2385798,13.0,0.19491425
13.0349146,80.2422221,10.0,0.81864893
13.0335706,80.2410743,10.0,0.8219659
13.0368088,80.2429324,12.0,0.4178742
13.0359729,80.2426967,13.0,0.49133754
13.0390602,80.2434101,13.0,0.2400856
13.0363377,80.2394517,13.0,0.29354167
13.0377661,80.243074,12.0,0.21969971
13.0387289,80.2397461,12.0,0.19491425
13.0371847,80.2395492,11.0,0.46366793
13.0381504,80.239674,11.0,0.24159752
13.0398721,80.2398763,12.0,0.29090008
13.0397775,80.2407522,16.0,0.20070572
13.0386388,80.2404359,13.0,0.19491425
13.0383946,80.2426306,16.0,0.19491425
13.0393205,80.2407204,16.0,0.19491425
13.0391293,80.2426959,15.0,0.19491425
13.0334316,80.2393225,11.0,0.33869958
13.033986,80.2390372,12.0,0.30861703
13.0359881,80.2438456,9.0,0.96911174
13.0396825,80.2452435,10.0,0.89011365
13.0384612,80.244563,12.0,0.70390046
13.0409708,80.2456203,6.0,0.9822984
13.0379339,80.2443866,13.0,0.40849495
13.036267,80.2428042,11.0,0.63625383
13.0357053,80.2450218,11.0,0.56520224
13.0379673,80.2456178,8.0,0.99807215
13.0279203,80.2269157,7.0,0.99964
13.02859,80.2240573,8.0,0.97686076
13.0288916,80.2240458,9.0,0.97411895
13.0311889,80.2242997,9.0,0.94331884
13.0314179,80.2225448,9.0,0.9243645
13.0281886,80.2240127,10.0,0.90511847
13.0275971,80.2240573,10.0,0.6581662
13.0268297,80.224105,9.0,0.8865951
13.0261938,80.224207,9.0,0.6962241
13.0301835,80.2259088,7.0,0.99464995
13.0299075,80.2274105,10.0,0.9868646
13.0286918,80.2255814,6.0,0.99774396
13.0284037,80.2271665,8.0,0.9925404
13.0283147,80.2279158,9.0,0.9769746
13.0286124,80.225965,7.0,0.9990085
13.0301021,80.2263279,9.0,0.9925317
13.0289763,80.2260559,8.0,0.9979425
13.0294015,80.2261726,9.0,0.9944555
13.0298222,80.2262754,9.0,0.9920229
13.0297526,80.2266101,9.0,0.9923798
13.0293366,80.2265379,9.0,0.99487716
13.0297055,80.2269544,8.0,0.99622655
13.029283,80.2268707,7.0,0.9979274
13.0263539,80.2297539,10.0,0.4196164
13.0289781,80.2301552,12.0,0.77787566
13.0278774,80.2278808,7.0,0.8905761
13.027009,80.2278012,12.0,0.71857107
13.0273241,80.2278279,10.0,0.6542243
13.0283521,80.2301954,13.0,0.37157258
13.0296883,80.2285766,8.0,0.99818254
13.029133,80.2285638,7.0,0.98990846
13.0296388,80.2291233,10.0,0.99126124
13.0296458,80.2288621,9.0,0.99768555
13.0292406,80.2291055,9.0,0.96336615
13.0303219,80.2288912,9.0,0.9857895
13.0291866,80.2288414,7.0,0.985965
13.0309712,80.228678,7.0,0.9834515
13.0311182,80.2274348,10.0,0.9809641
13.0313001,80.2287045,9.0,0.98896104
13.0313424,80.2274578,9.0,0.9889648
13.0316741,80.2287575,8.0,0.9852116
13.032062,80.2288271,8.0,0.98874146
13.0324687,80.2288777,8.0,0.9564539
13.0333308,80.2289734,13.0,0.9028551
13.0337266,80.2274388,11.0,0.8178458
13.0327787,80.2266144,10.0,0.94334865
13.0339472,80.2290496,9.0,0.9507341
13.0321299,80.2298247,9.0,0.9774105
13.0369024,80.2277334,12.0,0.4869525
13.0375841,80.2279979,12.0,0.30365944
13.0368028,80.2280463,12.0,0.6729681
13.0352996,80.22768,10.0,0.59414434
13.0366995,80.2282826,11.0,0.8065507
13.0362075,80.2298707,11.0,0.61059093
13.035654,80.2296945,11.0,0.8495555
13.0358654,80.2287224,11.0,0.79835385
13.0366345,80.228507,10.0,0.78361875
13.0374567,80.2284166,12.0,0.26849198
13.0407379,80.2310377,12.0,0.19491425
13.0412959,80.2289537,10.0,0.44841063
13.041168,80.228924,10.0,0.4351398
13.0410703,80.2293459,13.0,0.19491425
13.0392945,80.2288857,14.0,0.19491425
13.040219,80.2291158,16.0,0.19491425
13.0430415,80.2293865,13.0,0.28663152
13.044492,80.2297715,13.0,0.19491425
13.0476602,80.2303773,8.0,0.83172584
13.0500292,80.2307327,12.0,0.2609848
13.0521815,80.231382,13.0,0.19491425
13.0531437,80.2316606,13.0,0.19491425
13.0539658,80.2318742,12.0,0.19496122
13.0538997,80.2341358,9.0,0.63612163
13.04344,80.2322797,13.0,0.19498646
13.0438588,80.2295978,9.0,0.20233195
13.0470044,80.2360228,11.0,0.26159942
13.0465404,80.2382514,11.0,0.19491425
13.0484926,80.2305005,12.0,0.38386393
13.0493616,80.2306347,11.0,0.19762868
13.0509695,80.2309581,9.0,0.29471168
13.0515564,80.2311738,15.0,0.19499582
13.0538733,80.233051,13.0,0.7245066
13.0525692,80.2318172,13.0,0.19491425
13.05307,80.2319561,14.0,0.19491425
13.0536654,80.2321224,12.0,0.21648674
13.0537151,80.2318076,13.0,0.19496122
13.0518506,80.2332995,13.0,0.19491425
13.0525976,80.2359238,17.0,0.19491425
13.0519542,80.2357326,17.0,0.19491425
13.051817,80.2366779,14.0,0.19491425
13.0513899,80.235526,15.0,0.19491425
13.0451515,80.2299937,12.0,0.20381464
13.0449132,80.2310048,15.0,0.19491425
13.0428802,80.2306553,14.0,0.19497679
13.0411675,80.2294919,13.0,0.32112622
13.0429591,80.2299434,15.0,0.2034981
13.044621,80.2355229,14.0,0.19491425
13.0439602,80.2372161,14.0,0.19491425
13.0444551,80.2377487,12.0,0.19491425
13.0443157,80.2354583,14.0,0.19491425
13.0479974,80.2386449,11.0,0.19494776
13.0447014,80.2378289,10.0,0.19491425
13.0451346,80.2356412,14.0,0.19491425
13.0452,80.2356533,12.0,0.19497362
13.0452932,80.235081,9.0,0.19491425
13.047096,80.235426,11.0,0.22962834
13.0461229,80.2358379,13.0,0.19503976
13.0462365,80.2352904,14.0,0.19491425
13.046593,80.2329085,14.0,0.19491425
13.0465093,80.2334924,14.0,0.19491425
13.0449834,80.2332034,15.0,0.19491425
13.0455387,80.2333085,13.0,0.19491425
13.0421835,80.2443715,12.0,0.49864635
13.0427047,80.240815,16.0,0.19491425
13.0471019,80.2466462,10.0,0.9539886
13.0464668,80.245202,11.0,0.2375221
13.0460251,80.2451171,13.0,0.19491425
13.045695,80.2450561,15.0,0.25829265
13.0455961,80.2456036,15.0,0.19491425
13.0458793,80.2457489,18.0,0.19491425
13.0430743,80.2464914,15.0,0.75505745
13.0420037,80.2452858,11.0,0.6204291
13.0402507,80.2421856,15.0,0.24297962
13.041432,80.2424344,12.0,0.1981629
13.0415052,80.2419929,15.0,0.19491425
13.0425101,80.2421257,11.0,0.19491425
13.0424404,80.2425561,12.0,0.20670964
13.043657,80.2427473,16.0,0.19491425
13.0429034,80.2397171,12.0,0.19491425
13.0453916,80.2379985,12.0,0.19491425
13.0453195,80.2379774,12.0,0.19497362
13.0457418,80.2357611,13.0,0.19497362
13.0458615,80.238104,12.0,0.19498038
13.0463481,80.2358892,13.0,0.22345403
13.0447188,80.234966,16.0,0.19491425
13.0473412,80.2336315,15.0,0.19491425
13.0454322,80.2326225,12.0,0.38299346
13.0467046,80.2321183,16.0,0.19491425
13.0490548,80.2305857,11.0,0.19491425
13.04915,80.2321143,17.0,0.19491425
13.0522409,80.233408,13.0,0.19491425
13.0524994,80.2325114,13.0,0.19491425
13.0574015,80.2321807,15.0,0.19491425
13.0582212,80.2341974,18.0,0.19491425
13.0561527,80.234042,15.0,0.19491425
13.0539855,80.2336072,11.0,0.19491425
13.0549425,80.2316029,15.0,0.19491425
13.0553663,80.2338883,15.0,0.19491425
13.0563464,80.2320404,14.0,0.19491425
13.0559744,80.2367194,12.0,0.19491425
13.0579346,80.2369109,12.0,0.19491425
13.0542098,80.235342,13.0,0.19491425
13.056012,80.2361316,14.0,0.19491425
13.0541052,80.2360903,12.0,0.19491425
13.047757,80.2359299,12.0,0.25280994
13.0470465,80.2357936,10.0,0.28672078
13.049476,80.2364816,13.0,0.1969251
13.048074,80.2429284,12.0,0.28788602
13.0469967,80.2435712,12.0,0.33334538
13.0478331,80.2450766,10.0,0.30441612
13.0496552,80.2418103,11.0,0.28787836
13.0483816,80.241512,12.0,0.19500168
13.0487066,80.2400588,14.0,0.19499283
13.0499319,80.2392545,12.0,0.19501996
13.0479854,80.2387185,11.0,0.19501582
13.0489333,80.2389811,12.0,0.19497511
